"Enabling this feature will apply a penalty for incorrect capture attempts.  The penalty is an instant deduction from the score, not a decrease in the flag value.",启用此功能将对不正确的捕获尝试应用惩罚。罚款是从分数中即时扣除，而不是标志值的减少。
"Enabling this feature will decrease the reward for a flag based on the number of captures.  If this option is disabled, the flag value remains consistent as other players capture it.",启用此功能将根据捕获次数减少标记的奖励。如果禁用此选项，则标记值将保持一致，因为其他玩家捕获它。
Enabling this feature will display the number of hints taken on the scoreboard by a team or player.  Useful when hints are free.  A lower hint count is used for sorting when scores or flags are equal.  Disabling this option will remove the hint count from the scoreboard.,启用此功能将显示团队或玩家在记分板上进行的提示数量。提示是免费的有用。当分数或标志相等时，较低的提示计数用于排序。禁用此选项将从记分板中删除提示计数。
"Enabling this feature will display the player MVP scoreboard.  Any player that has contributed points to the team will be displayed.  If this option is disabled, the MVP Scoreboard will be hidden.",启用此功能将显示播放器MVP记分板。任何为球队贡献积分的球员都将被显示出来。如果禁用此选项，则将隐藏MVP记分板。
Enabling this feature will require players to provide a valid registration token in order to create a new account.  Registration tokens are created in the admin interface.,启用此功能将要求玩家提供有效的注册令牌以创建新帐户。注册令牌在管理界面中创建。
Enabling this feature will require players to provide an email address in order to create a new account.,启用此功能将要求玩家提供电子邮件地址以创建新帐户。
Enabling this feature will send flag and level unlock notifications to all players in the game.  Disabling this option will limit those notifications to team members.,启用此功能会向游戏中的所有玩家发送标记和级别解锁通知。禁用此选项会将这些通知限制为团队成员。
"Enabling this feature will set the game and scoreboard up for team competitive play.  If this option is disabled, the game is set up for individual competitive play.",启用此功能会将游戏和记分板设置为团队竞争性游戏。如果禁用此选项，则为个人竞争性游戏设置游戏。
"Enabling this feature will set the game to use a money based scoring system.  If this option is disabled, the game uses a points based scoring system.",启用此功能会将游戏设置为使用基于金钱的评分系统。如果禁用此选项，游戏将使用基于点数的评分系统。
"Enabling this option will set the token to be case sensitive.  If this option is disabled, the answer token is case-insensitive.",启用此选项会将令牌设置为区分大小写。如果禁用此选项，则答案令牌不区分大小写。
"Enabling this option will set the token to be case senstive.  If this option is disabled, the answer token is case-insenstive.",启用此选项会将令牌设置为区分大小写。如果禁用此选项，则答案令牌不区分大小写。
Enabling this setting activates the botnet features.  Teams can run their bot executables on boxes they pwn and are paid for each bot over time.,启用此设置可激活僵尸网络功能。团队可以在他们推出的盒子上运行他们的机器人可执行文件，并随着时间的推移为每个机器人付费。
END SECURE COMMUNIQUE,结束安全社区
Enter a complex password of,输入复杂的密码
Enter a Matching Flag,输入匹配标志
Enter Choice,输入选择
Enter the same password as before,输入与以前相同的密码
ERROR,错误
Export Game Objects,导出游戏对象
Export XML,导出XML
Export XML,导出XML
Failed Attempts,尝试失败
Failed Logins,登录失败
Failure has a cost. Be careful as penalties are applied when incorrect answers are submitted.,失败需要付出代价。提交错误答案时应小心处罚。
Federal Reserve,美国联邦储备
Federal Reserve Bank,联邦储备银行
File,文件
File Description,文件描述
File Flag,文件标志
File Name,文件名
File Share,文件共享
File Sharing,文件共享
File Size,文件大小
First Login,首次登录
Flag,旗
Flag Capture,旗帜捕获
Flag Decrease Value,国旗减少价值
Flag Details,国旗细节
Flag File,标志文件
Flag Hints,标志提示
Flag Name,标志名称
Flag Penalty,国旗罚款
Flag Penalty % Cost,国旗罚款％成本
Flag Penalty Cost,国旗罚款
Flag Penalty Start,国旗罚款开始
Flag Penalty Stop,国旗罚球站
Flag Submission Type,标记提交类型
Flag Type,旗帜类型
Flags,旗
Flags / Boxes / Corp.,Flags / Boxes / Corp.
Flags Captured,被捕获的旗帜
Flags on,旗帜上
for,对于
Forbidden,被禁止
Game,游戏
Game Control,游戏控制
Game Information,游戏信息
Game Level,游戏等级
Game Levels,游戏关卡
Game Management,游戏管理
Game Materials,游戏资料
Game Name,游戏名称
Game Progress,游戏进展
Garbage File,垃圾文件
Get help with,获得帮助
Get your registration token from reception,从接待处获取您的注册令牌
Glitch in the Matrix,矩阵中的小故障
Global Notifications,全球通知
Handle,处理
Hint,暗示
Hint not yet taken,提示尚未采取
Hint Taken,提示采取
Hints,提示
Hints on,提示
Hints Taken,提示
History,历史
Home,家
How should the next level unlock?,下一级如何解锁？
"If the flag selection is left empty, the hint will be considered a Box Hint.",如果标志选择为空，则提示将被视为Box提示。
"If this option is disabled, there is no cost for submitting incorrect flags.",如果禁用此选项，则无需提交错误标志。
Import File,导入文件
Import XML,导入XML
Import XML,导入XML
In Progress,进行中
"In this case, the flag is a Date / Time string. This flag type will try to match on common datetime format variations and deal with differences like slashes, dashes, padding, 12hr, 24hr, etc.  It can handle a date, time, or a datetime.",在这种情况下，标志是日期/时间字符串。此标志类型将尝试匹配常见的日期时间格式变体并处理差异，如斜线，短划线，填充，12小时，24小时等。它可以处理日期，时间或日期时间。
"In this case, the flag is a multiple choice question where the selected option is the token.",在这种情况下，标志是一个多项选择问题，其中所选选项是令牌。
"In this case, the flag is a regular expression. The user must submit the a string which matches the pattern to capture the flag. Matches can be insensitive. Please be sure to test your regex, and ensure its not too broad.",在这种情况下，标志是正则表达式。用户必须提交与模式匹配的字符串以捕获标志。匹配可能不敏感。请务必测试你的正则表达式，并确保它不太宽泛。
"In this case, the flag is a static string. The user must submit the exact token to capture the flag.  Whitespace at the beginning and end are stripped.",在这种情况下，标志是静态字符串。用户必须提交确切的令牌才能捕获该标志。开头和结尾的空格被剥离。
Income,收入
Incoming Transmission,传入传输
Incorrect,不正确
Incorrect Penalty,罚款不正确
indicates use by another player,表示由其他玩家使用
INFO,信息
Information,信息
Invalid CSRF Token,CSRF令牌无效
IP Address,IP地址
IP Version,IP版本
It appears you're an unsophisticated script kiddie!,看来你是一个简单的脚本小子！
"It can be visible to all visitors (public), to authenticated users (players), or only to administrators (admins).",它可以对所有访问者（公共），经过身份验证的用户（播放器）或仅对管理员（管理员）可见。
"It looks like you typed a URL incorrectly, or were attempting to find something you ought not have access to.",看起来您输入的URL不正确，或者试图找到您无法访问的内容。
"It's about the money and it's time to cash in on those skills!  This game is set up to use a banking system, so waste no time to build your fortune and buy what you need to win.",这是钱，是时候兑现这些技能了！这个游戏设置为使用银行系统，所以浪费时间来建立你的财富并购买你需要赢得的东西。
Item Cost,物品成本
Join Existing Team,加入现有团队
Known IP Addresses,已知的IP地址
Last Ping,最后的Ping
Learn,学习
Level,水平
Level Name,级别名称
Level Number,级别编号
Level to put box in?,放入盒子的水平？
Level Unlocked,水平解锁
Limit number of players that can be on any one team,限制任何一支球队的球员数量
"Limits the number of attempts to capture a flag.  Once the limit is reached, no further action can be taken on that flag.",限制捕获标志的尝试次数。达到限制后，不能对该标志采取进一步措施。
Linux,Linux的
Lock,锁
Locked by,锁定
Login,登录
Login Password,登录密码
Logout,登出
MacOS,苹果系统
Mainframe Console,大型机控制台
Manage Black Market,管理黑市
Manage Categories,管理类别
Market Objects,市场对象
Max,马克斯
Max Flag Attempts,最大旗帜尝试
Max PasteBin Size,最大PasteBin大小
Max Team Size,最大团队规模
Maximum Flag Attempts,最大旗帜尝试
Maximum Penalty,最高罚款
Maximum Penalty is determined as,最高罚款被确定为
Min user password length,最小用户密码长度
Minimum User Password Length,最小用户密码长度
Mission Progress,使命进展
Missions,使命
Modifies the way flag submission are made.,修改标志提交的方式。
Money,钱
money,钱
Motto,座右铭
Multiple Choice,多项选择
Multiple Choice Flag,多选标志
Must be unique,必须是独特的
MVP,MVP
MVP - List Top N Payers,MVP  - 列出前N名付款人
MVP List Top,MVP列表顶部
MVP Scoreboard,MVP记分牌
MVP Scoreboard,MVP记分牌
Name,名称
Never,决不
New Bank Account Password,新银行帐户密码
New Bank Password,新银行密码
New Box,新盒子
New Category,新类别
New Corporation,新公司
New Flag,新旗帜
New Game Level,新的游戏关卡
New IP Address,新的IP地址
New Password,新密码
New Team,新团队
New Team Member,新团队成员
New Team Name,新团队名称
No,没有
No Avatar,没有头像
No Boxes,没有盒子
No boxes in this corporation yet,这个公司还没有盒子
No boxes on this level yet,这个级别还没有盒子
No Bribes in Progress,没有贿赂正在进行中
No Completed Bribes,没有完成贿赂
No flags captured yet.,尚未捕获任何标记。
No flags on this box yet,这个盒子上还没有标志
No further penalty thereafter.,此后不再处罚。
No Lock,没有锁
No name,无名
No Pending Bribes,没有贿赂
No sheep yet - check back later.,还没有羊 - 稍后再回来查看。
No Source Code For Sale at This Time,暂时没有源代码
No Tokens in Database,数据库中没有令牌
No upgrades left.,没有升级。
No Users,没有用户
None,没有
Noob Alert,Noob警报
"Not all options are accessible in the web configuration.  For more, see",并非所有选项都可在Web配置中访问。有关更多信息，请参阅
Note,注意
Note: Files or documents for the challenge can be placed in the Game Materials.,注意：挑战的文件或文档可以放在游戏材料中。
Note: Files or documents for the challenge can be placed in the Game Materials.,注意：挑战的文件或文档可以放在游戏材料中。
NOTE: Max attempts and penalties will not be applied in Single Box mode.,注意：单一框模式下不会应用最大尝试次数和惩罚次数。
NOTE: This setting is ignored if the box flag submission type is set to Single Box.,注意：如果框标记提交类型设置为单个框，则忽略此设置。
Notification Message,通知消息
Notifications,通知
Number of Bots,机器人数量
Number of Flags,标志数量
Number of new Level,新级别数
of Flag Value,标志价值
of the flag's value. It will start on the,国旗的价值。它将从...开始
Old Password,旧密码
One submission box for any flag.  Compares attempts against all flags in the box.,任何标志的一个提交框。比较对框中所有标志的尝试。
only,只要
Optional,可选的
Or Choose Existing,或选择现有
Outcome,结果
Outcome,结果
Password,密码
Password Cracked,密码破解
Password Cracking Leaderboard,密码破解排行榜
Password Hash,密码哈希
Password Security,密码安全
Password Upgrade Cost,密码升级费用
Passwords Cracked,密码破解
Paste Name,粘贴名称
Paste Text Here,粘贴文本
PasteBin,引擎收录
Pastebin Character Limit,Pastebin字符限制
Pause Registration,暂停注册
Pause Scoreboard,暂停记分牌
Penalize the score by this percent of the flag value for each incorrect attempt (applied after dynamic scoring if enabled).,对每次不正确的尝试按标志值的百分比惩罚分数（如果启用动态评分后应用）。
Pending,有待
Pending Bribes,待贿赂
Plain Text,纯文本
Play Story,玩故事
player,播放机
Player,播放机
Player Alias,玩家别名
Player Arrested!,球员被捕！
Player Email,玩家电邮
Player Name,选手姓名
"Player's bank account passwords are also available, allowing you to crack each other's passwords and steal the money.",玩家的银行账户密码也可用，允许您破解对方的密码并窃取资金。
Players,玩家
Please do NOT enter your real bank account password.,请不要输入您的真实银行帐户密码。
points,点
Points,点
points,点
Previous Bribes,以前的贿赂
Price,价钱
Private,私人的
Programming,程序设计
Provide the code used to join an existing team.  Visible to other team members on their home page.,提供用于加入现有团队的代码。在主页上可以看到其他团队成员。
Public,上市
Public Team Creation,公共团队创建
Public Teams,公共团队
Purchase,采购
Purchase Unlock,购买解锁
Purchased,购买
Rank By,排名依据
Regex Flag,正则表达标志
Regex Pattern,正则表达式
Register Account,注册账户
Registration,注册
Registration Email,注册邮箱
Registration Tokens,注册令牌
Regular Expression,正则表达式
Require Email,要求电子邮件
Reset Actions,重置操作
Reset Game,重置游戏
Reset Game,重置游戏
Reset player / team starting points / money,重置球员/球队的起点/金钱
Restrict players bank password to this length,将玩家银行密码限制为此长度
Restrict players user password to this length,将玩家用户密码限制为此长度
Resume Registration,继续注册
Resume Scoreboard,简历记分牌
Return to Edit,返回编辑
Return to Missions,回到任务
Reward,奖励
Role,角色
Rules of Engagement: Do not attack the game scoreboard platform.  Do not change the passwords of existing accounts in the network unless specified by a game objective.,参与规则：不要攻击游戏记分牌平台。除非游戏目标指定，否则请勿更改网络中现有帐户的密码。
S.W.A.T,扑打
Save,保存
Score,得分了
Scoreboard,记分牌
Scoreboard Rank By,记分牌排名依据
Scoreboard Visibility,记分牌可见性
Security Breach,安全违规
See All,查看全部
Select a Theme,选择一个主题
Select Avatar,选择头像
Select New Avatar,选择新头像
Send,发送
Send a global notification to all players,向所有玩家发送全球通知
Set Countdown Timer,设置倒数计时器
Set the game countdown timer,设置游戏倒数计时器
Settings,设置
Share your team code to allow other players to join,分享您的团队代码以允许其他玩家加入
Shared Files,共享文件
Sheep,羊
Show MVP,显示MVP
Since Score,自分数
Single Box,单盒
Skill Progress,技能进步
Source Code,源代码
Source Code Archive,源代码存档
Source Code Market,源代码市场
Special Thanks,特别谢谢
Start a New Team,开始一个新团队
Start the Game,开始游戏
start with 0 points,从0分开始
Starting Money,开始赚钱
Static Flag,静态标志
Static Token,静态令牌
Statistics,统计
stop on & after,停下来之后
Stop the Game,停止游戏
Story,故事
Story Mode,故事模式
Submit,提交
Submit a Bug,提交一个Bug
Submit a Flag,提交国旗
Submit Bribe,提交贿赂
Submit Bribes,提交贿赂
Submit Flag,提交标志
SUCCESS,成功
Success!,成功！
Successful,成功
Successful Captures,成功捕获
Successful Registration,成功注册
Successfully created a new account for,成功创建了一个新帐户
Summary,摘要
Supports,支持
Switch Level,切换级别
System Type,系统类型
Take,采取
Take Hint,接受提示
Taken,采取
Target,目标
Target Handle,目标句柄
Target Management,目标管理
team,球队
Team,球队
Team Avatar,团队头像
Team Code,团队代码
Team File Share,团队文件共享
Team Information,团队信息
Team Motto,团队座右铭
Team Name,队名
Team PasteBin,团队PasteBin
Team Play,团队游戏
Team Shares,团队分享
Team Sharing,团队分享
Teams,小组
Test Flag,测试标志
Text Share,文字分享
The black market is open and you know a guy. Download a target's source code or S.W.A.T. other players by bribing the (in-game) police.,黑市是开放的，你知道一个人。下载目标的源代码或S.W.A.T.其他玩家通过贿赂（游戏中）警察。
The cost to take the hint.  Can be >= 0.,采取提示的成本。可以> = 0。
The deduction is,扣除是
"The only other possibility is that I messed up some of the code, and that doesn't seem very likely.",唯一的另一种可能性是我搞砸了一些代码，这似乎不太可能。
The starting money for a new,一个新的起始钱
Theme,主题
There are currently no shared files.,目前没有共享文件。
"These flags are files, users must submit the exact same file to capture the flag. Only a hash (SHA1) of the file is stored on the server.",这些标志是文件，用户必须提交完全相同的文件才能捕获标志。只有文件的哈希（SHA1）存储在服务器上。
"This game is set up to use dynamic scoring, meaning as other players capture the flags, the value of those flags will decrease.  So grab them fast or lose out!",此游戏设置为使用动态评分，这意味着当其他玩家捕获标志时，这些标志的值将减少。所以抓住他们快或丢失！
This is a test flag/string the user could input for credit.,这是用户可以输入信用的测试标志/字符串。
This is the amount a player must pay to S.W.A.T. another players account.  Subsequent SWATs of the same player are also increased by this amount each time.,这是玩家必须向S.W.A.T支付的金额。另一个球员账号。同一玩家的后续SWAT每次也增加这个数量。
This is the amount a player must pay to upgrade their bank passwords hashing algorithm,这是玩家必须支付的用于升级其银行密码哈希算法的金额
This is the amount awarded for capturing the flag.,这是夺取国旗的金额。
This is the amount awarded for completion of the box.,这是完成盒子所获得的金额。
This is the amount of money a team is paid per-bot on every interval.  The interval must be set in the .cfg file manually,这是每个区间每个机器人支付团队的金额。必须手动在.cfg文件中设置间隔
This is the box the flag is located on.,这是标志所在的框。
This is the description,这是描述
This is the maximum number of players displayed on the MVP list (default 10) with a score > 0.,这是MVP列表上显示的最大玩家数（默认值为10），得分> 0。
This is the message displayed to the user once the box is completed.,这是完成框后显示给用户的消息。
This is the message displayed to the user once the flag is captured.,这是捕获标志后向用户显示的消息。
This is the name that will appear in the upper left corner,这是将出现在左上角的名称
This is the the limit of characters allowed for a pastebin post.,这是pastebin帖子允许的字符数限制。
This is what you want the flag to be displayed as.  Leave blank to be named automatically by order #.,这就是您希望将标志显示为的内容。留空以通过订单＃自动命名。
This selection determines the method by which the scoreboard is primarily ranked.,此选择确定主要对记分板进行排名的方法。
This selection determines the visibility of the scoreboard menu and pages.,此选择确定记分板菜单和页面的可见性。
"This will also delete associated IP addresses, boxes, and flags.",这也将删除关联的IP地址，框和标志。
"This will also delete associated IP addresses, hints, and flags.",这也将删除关联的IP地址，提示和标志。
This will also delete boxes and flags associated with this level.,这也将删除与此级别关联的框和标志。
This will delete the player and the associated user account!,这将删除播放器和关联的用户帐户！
This will delete the team and any associated user accounts!,这将删除团队和任何相关的用户帐户！
Threshold,阈
Time,时间
"Time to create a botnet. By uploading a small bot program to target machines, you can be periodically rewarded for each bot in your botnet; the larger the botnet the larger the reward.",是时候创建一个僵尸网络了。通过将小型僵尸程序上传到目标计算机，您可以定期为僵尸网络中的每个僵尸程序获得奖励;僵尸网络越大，奖励越大。
to Add,加上
to Add or Subtract,添加或减去
"To restore this RTB instance, you may also need the contents under the files directory, to include the rootthebox.cfg.",要恢复此RTB实例，您可能还需要files目录下的内容，以包含rootthebox.cfg。
Token,代币
Token Value,令牌值
Tools,工具
Tools & Upgrades,工具和升级
Total Cash Stolen,总现金被盗
Type,类型
Unknown,未知
Unlock,开锁
Unlock Cost,解锁成本
Unlock Level,解锁等级
Unlocks,解锁
Unlocks after,解锁后
Unlocks for,解锁
Update Bank Password,更新银行密码
Update Configuration,更新配置
Update Password,更新密码
Update RootTheBox,更新RootTheBox
Upgrade Purchased,升级购买
Upgrade to,升级到
Upload,上传
Upload Avatar,上传头像
Upload Avatar File,上传头像文件
Upload Files,上传文件
Used,用过的
Used to secure your (in-game) bank account.,用于保护您的（游戏中）银行帐户。
User Handle,用户句柄
User Management,用户管理
Users / Teams,用户/团队
Value,值
View,视图
View Box,查看框
View Details,查看详情
Visible,可见
Visible to Players,玩家可以看到
Waiting for the game to start‚Ä¶,等待游戏开始，¶¶
Wall of Sheep,羊墙
WARNING,警告
Welcome,欢迎
Welcome to the computer war game where security professionals can practice and learn.,欢迎来到安全专业人士可以练习和学习的电脑战争游戏。
Welcome to the Scene,欢迎来到现场
What is the name of this box?,这个盒子的名字是什么？
"What is your Corporation Name?  If you do not plan to use Corporations, just create one with no name.",你的公司名称是什么？如果您不打算使用公司，只需创建一个没有名称的公司。
What is your motto?,你的座右铭是？
What is your teams motto?,你的团队座右铭是什么？
What type of system is this?,这是什么类型的系统？
Whats the difficulty of the box?,盒子的难度是什么？
When banking is disabled,银行业务被禁用时
"When to start applying the penalty.  For example, you may want the first incorrect attempt to be free, but penalize subsequent attempts.",什么时候开始申请罚款。例如，您可能希望第一次不正确的尝试是免费的，但会惩罚后续尝试。
"When to stop applying the penalty.  For example, you may want to only penalize a certain total of the flags value and allow any further attempts to be free, thus allowing all flags to have some value.",何时停止适用罚款。例如，您可能只想惩罚某个总标志值并允许任何进一步的尝试是空闲的，从而允许所有标志具有某些值。
when using banking.,使用银行业务时。
Windows,视窗
With contributions from,来自的贡献
XML File,XML文件
Yes,是
You are not on a team,你不是一个团队
You do not have access to this level yet.,您还没有访问此级别的权限。
You do not own this upgrade.,您没有此升级。
You have not submitted any bribes yet.,你还没有提交任何贿赂。
"Your email, visible to game administrators.",您的电子邮件，对游戏管理员可见。
"Your handle must be 3-16 alpha-numeric characters.  Underscore, dash, and dots allowed.",您的句柄必须是3-16个字母数字字符。允许下划线，短划线和点。
"Your name, visible to game administrators.  Your name can be 3-64 alpha-numeric characters",您的名字，游戏管理员可以看到。您的姓名可以是3-64个字母数字字符
