Flag Hints,Indications de drapeau
Flag Minimum Value,Indiquer la valeur minimale
Flag Name,Nom du drapeau
Flag Penalty,Drapeau peine
Flag Penalty % Cost,Signaler une pénalité en% du coût
Flag Penalty Cost,Indiquer le coût de la pénalité
Flag Penalty Start,Drapeau pénalité début
Flag Penalty Stop,Drapeau Pénalité Stop
Flag Submission Type,Type de soumission de drapeau
Flag Type,Type de drapeau
Flags,Drapeaux
Flags / Boxes / Corp.,Drapeaux / Boites / Soc.
Flags Captured,Drapeaux capturés
Flags on,Drapeaux sur
for,pour
Forbidden,Interdit
Game,Jeu
Game Control,Contrôle du jeu
Game Information,Informations sur le jeu
Game Level,Niveau de jeu
Game Levels,Niveaux de jeu
Game Management,Gestion du jeu
Game Materials,Matériel de jeu
Game Metrics,Métriques de jeu
Game Name,Nom du jeu
Game Progress,Progression du jeu
Garbage File,Fichier de déchets
Get help with,Obtenir de l'aide avec
Get your registration token from reception,Recevez votre jeton d'inscription à la réception
Glitch in the Matrix,Glitch dans la matrice
Global Notifications,Notifications globales
Handle,Identifiant
Hidden,Caché
Hide scoreboard during countdown,Masquer le tableau de bord pendant le compte à rebours
Hint,Indice
Hint not yet taken,Indice non encore pris
Hint Taken,Indice pris
Hints,Indices
Hints on,Indices sur
Hints Taken,Indices pris
History,Historique
Home,Accueil
How should the next level unlock?,Comment le niveau suivant doit-il être déverrouillé?
I accept the,J'accepte
"If the flag selection is left empty, the hint will be considered a Box Hint.","Si la sélection de drapeau est laissée vide, l'indice sera considéré comme un indice de boîte."
"If this option is disabled, there is no cost for submitting incorrect flags.","Si cette option est désactivée, l'envoi d'indicateurs incorrects est gratuit."
Import File,Importer le fichier
Import XML,Importer XML
Import XML,Importer XML
In Progress,En cours
"In this case, the flag is a Date / Time string. This flag type will try to match on common datetime format variations and deal with differences like slashes, dashes, padding, 12hr, 24hr, etc.  It can handle a date, time, or a datetime.","Dans ce cas, l'indicateur est une chaîne de date / heure. Ce type d'indicateur essaiera de correspondre aux variations de format de date / heure courantes et de traiter des différences telles que les barres obliques, les tirets, le remplissage, 12 heures, 24 heures, etc. Il peut gérer une date, une heure ou une date / heure."
"In this case, the flag is a multiple choice question where the selected option is the token.","Dans ce cas, l'indicateur est une question à choix multiples où l'option sélectionnée est le jeton."
"In this case, the flag is a regular expression. The user must submit the a string which matches the pattern to capture the flag. Matches can be insensitive. Please be sure to test your regex, and ensure its not too broad.","Dans ce cas, le drapeau est une expression régulière. L'utilisateur doit soumettre une chaîne qui correspond au modèle pour capturer le drapeau. Les correspondances peuvent être insensibles. Assurez-vous de tester votre expression rationnelle et assurez-vous qu'elle n'est pas trop large."
"In this case, the flag is a static string. The user must submit the exact token to capture the flag.  Whitespace at the beginning and end are stripped.","Dans ce cas, l'indicateur est une chaîne statique. L'utilisateur doit soumettre le jeton exact pour capturer le drapeau. Les blancs au début et à la fin sont supprimés."
Include gameplay settings (such as those under ,Inclure les paramètres de gameplay (tels que ceux sous
Income,le revenu
Incoming Transmission,Transmission entrante
Incorrect,Incorrect
Incorrect Penalty,Pénalité incorrecte
indicates use by another player,indique l'utilisation par un autre joueur
INFO,INFO
Information,Information
Invalid CSRF Token,Jeton CSRF invalide
IP Address,Adresse IP
IP Version,Version IP
It appears you're an unsophisticated script kiddie!,Il semble que tu sois un script-kiddie peu sophistiqué !
"It can be visible to all visitors (public), to authenticated users (players), or only to administrators (admins).","Il peut être visible par tous les visiteurs (public), par les utilisateurs authentifiés (joueurs) ou uniquement par les administrateurs (administrateurs)."
"It looks like you typed a URL incorrectly, or were attempting to find something you ought not have access to.",Il semble que vous ayez mal saisi une URL ou que vous ayez tenté de trouver quelque chose auquel vous ne devriez pas avoir accès.
"It's about the money and it's time to cash in on those skills!  This game is set up to use a banking system, so waste no time to build your fortune and buy what you need to win.",C'est une question d'argent et il est temps de tirer profit de ces compétences ! Ce jeu est conçu pour utiliser un système bancaire. Ne perdez donc pas de temps pour bâtir votre fortune et acheter ce dont vous avez besoin pour gagner.
Item Cost,Le coût de l'objet
Join Existing Team,Rejoindre une équipe existante
Known IP Addresses,Adresses IP connues
Last Ping,Dernier ping
Learn,Apprendre
Level,Niveau
Level Name,Nom du niveau
Level Number,Numéro de niveau
Level to put box in?,Niveau à mettre en boîte ?
Level Locked,Niveau verrouillé
Level Unlocked,Niveau débloqué
Limit number of players that can be on any one team,Limiter le nombre de joueurs pouvant être dans une équipe
"Limits the number of attempts to capture a flag.  Once the limit is reached, no further action can be taken on that flag.","Limite le nombre de tentatives de capture d'un drapeau. Une fois la limite atteinte, aucune action supplémentaire ne peut être entreprise sur ce drapeau."
Linux,Linux
Lock,Fermer à clé
Locked by,Verrouillé par
Login,S'identifier
Login Password,Mot de passe
Logout,Se déconnecter
MacOS,MacOS
Mainframe Console,Console Mainframe
Manage Black Market,Gérer le marché noir
Manage Categories,Gérer les catégories
Managed,Géré
Market Objects,Objets du marché
Max,Max
Max Flag Attempts,Nombre maximal de tentatives de drapeau
Max PasteBin Size,Max PasteBin Taille
Max Team Size,Taille maximale de l'équipe
Maximum Flag Attempts,Nombre maximal de tentatives d'indicateur
Maximum Penalty,Peine maximale
Maximum Penalty is determined as,La peine maximale est déterminée comme suit:
Min user password length,Longueur minimale du mot de passe utilisateur
Minimum User Password Length,Longueur minimale du mot de passe utilisateur
Mission Progress,Progression de la mission
Missions,Missions
Modifies the way flag submission are made.,Modifie la façon dont les drapeaux sont envoyés.
Money,Argent
money,argent
Motto,Devise
Multiple Choice,Choix multiple
Multiple Choice Flag,Drapeau à choix multiples
Must be unique,Doit être unique
MVP,MVP
MVP - List Top N Payers,MVP - List Top N Payers
MVP List Top,MVP List Top
MVP Scoreboard,Tableau de bord MVP
MVP Scoreboard,Tableau de bord MVP
Name,Nom
Never,Jamais
New Bank Account Password,Nouveau mot de passe de compte bancaire
New Bank Password,Nouveau mot de passe bancaire
New Box,Nouvelle boîte
New Category,Nouvelle catégorie
New Corporation,Nouvelle société
New Flag,Nouveau drapeau
New Game Level,Nouveau niveau de jeu
New IP Address,Nouvelle adresse IP
New Password,nouveau mot de passe
New Team,Nouvelle équipe
New Team Member,Nouveau membre de l'équipe
New Team Name,Nouveau nom d'équipe
No,Non
No Avatar,Pas d'avatar
No Boxes,Pas de boîtes
No boxes in this corporation yet,Aucune boîte dans cette société pour le moment
No boxes on this level yet,Aucune case à ce niveau encore
No Bribes in Progress,Pas de pots de vin en cours
No Completed Bribes,Aucun pot-de-vin terminé
No flags captured yet.,Aucun drapeau capturé pour le moment.
No flags on this box yet,Aucun drapeau sur cette boîte pour le moment
No further penalty thereafter.,Aucune autre pénalité par la suite.
No Lock,Aucun verrou
No name,Sans nom
No Pending Bribes,Pas de pots de vin en attente
No sheep yet - check back later.,Pas encore de mouton - revenez plus tard.
No Source Code For Sale at This Time,Pas de code source à vendre en ce moment
No Tokens in Database,Pas de jetons dans la base de données
No upgrades left.,Pas de mises à jour.
No Users,Aucun utilisateur
None,Aucun
Noob Alert,Alerte Noob
"Not all options are accessible in the web configuration.  For more, see","Toutes les options ne sont pas accessibles dans la configuration Web. Pour plus, voir"
Note,Remarque
Note: Files or documents for the challenge can be placed in the Game Materials.,Remarque: les fichiers ou les documents du défi peuvent être placés dans le matériel de jeu.
Note: Files or documents for the challenge can be placed in the Game Materials.,Remarque: les fichiers ou les documents du défi peuvent être placés dans le matériel de jeu.
NOTE: Max attempts and penalties will not be applied in Single Box mode.,REMARQUE: Les tentatives et pénalités maximales ne seront pas appliquées en mode Single Box.
NOTE: This setting is ignored if the box flag submission type is set to Single Box.,REMARQUE: Ce paramètre est ignoré si le type de soumission d'indicateur de boîte est défini sur Boîte unique.
Notification Message,Message de notification
Notifications,Les notifications
Number of Bots,Nombre de Bots
Number of Flags,Nombre de drapeaux
Number of new Level,Nombre de nouveau niveau
of Flag Value,de valeur de drapeau
of the flag's value. It will start on the,de la valeur du drapeau. Il va commencer le
Old Password,ancien mot de passe
One submission box for any flag.  Compares attempts against all flags in the box.,Une boîte de proposition pour n'importe quel drapeau. Compare les tentatives par rapport à tous les drapeaux dans la boîte.
only,seulement
Optional,Optionnel
Or Choose Existing,Ou choisissez un existant
Outcome,Résultat
Outcome,Résultat
Password,Mot de passe
Password Cracked,Mot de passe fissuré
Password Cracking Leaderboard,Classement par mot de passe
Password Hash,Mot de passe hachage
Password Security,Sécurité du mot de passe
Password Upgrade Cost,Coût de mise à niveau du mot de passe
Passwords Cracked,Mots de passe fissurés
Paste Name,Nom de Texte collé
Paste Text Here,Coller le texte ici
PasteBin,PasteBin
Pastebin Character Limit,Pastebin Caractère Limite
Pause Registration,Inscription en pause
Set Countdown,Définir le compte à rebours
Penalize the score by this percent of the flag value for each incorrect attempt (applied after dynamic scoring if enabled).,Pénalisez le score de ce pourcentage de la valeur de l'indicateur pour chaque tentative incorrecte (appliqué après le scoring dynamique s'il est activé).
Pending,en attendant
Pending Bribes,Pots de vin en attente
per page,par page
Plain Text,Texte brut
Play Story,Histoire de jeu
player,joueur
Player,Joueur
Player Alias,Alias ​​du joueur
Player Arrested!,Joueur arrêté!
Player Email,Email du joueur
Player Name,Nom de joueur
"Player's bank account passwords are also available, allowing you to crack each other's passwords and steal the money.","Les mots de passe du compte bancaire du joueur sont également disponibles, ce qui vous permet de déchiffrer les mots de passe de chacun et de voler de l'argent."
Players,Joueurs
Please do NOT enter your real bank account password.,Veuillez ne PAS entrer votre vrai mot de passe de compte bancaire.
points,points
Points,Points
points,points
Previous Bribes,Précédents pots de vin
Price,Prix
Privacy Policy,Politique de confidentialité
Private,Privé
Programming,La programmation
Provide the code used to join an existing team.  Visible to other team members on their home page.,Indiquez le code utilisé pour rejoindre une équipe existante. Visible par les autres membres de l'équipe sur leur page d'accueil.
Public,Publique
Public Team Creation,Création d'équipe publique
Public Teams,Equipes Publiques
Purchase,achat
Purchase Unlock,Achat Débloquer
Purchased,Acheté
Rank By,Classement par
Regex Flag,Drapeau regex
Regex Pattern,Modèle regex
Register Account,Créer un compte
Registration,enregistrement
Registration Email,Email d'inscription
Registration Tokens,Jetons d'inscription
Regular Expression,Expression régulière
Remove,Supprimer
Require Email,Demander un email
Reset Actions,Actions de réinitialisation
Reset Game,Réinitialiser le jeu
Reset Game,Réinitialiser le jeu
Reset player / team starting points / money,Réinitialiser les points de départ du joueur / de l'équipe / de l'argent
Restrict players bank password to this length,Restreindre le mot de passe de la banque des joueurs à cette longueur
Restrict players user password to this length,Restreindre le mot de passe utilisateur du joueur à cette longueur
Resume Registration,Reprendre l'enregistrement
Resume Scoreboard,Reprendre le tableau de bord
Return to Edit,Retour à Modifier
Return to Missions,Retour aux missions
Reward,Récompense
Role,Rôle
Rules of Engagement: Do not attack the game scoreboard platform.  Do not change the passwords of existing accounts in the network unless specified by a game objective.,"Règles d'engagement: Ne pas attaquer la plateforme du tableau de bord du jeu. Ne modifiez pas les mots de passe des comptes existants sur le réseau, sauf indication contraire d'un objectif de jeu."
S.W.A.T,ÉCRASER
Save,sauvegarder
Score,But
Scoreboard,Tableau de score
Scoreboard Rank By,Tableau de classement par
Scoreboard Visibility,Visibilité du tableau de score
Security Breach,Violation de la sécurité
See All,Voir tout
Select a Theme,Sélectionnez un thème
Select Avatar,Sélectionnez un avatar
Select New Avatar,Sélectionnez un nouvel avatar
Send,Envoyer
Send a global notification to all players,Envoyer une notification globale à tous les joueurs
Set Countdown Timer,Régler le compte à rebours
Set the game countdown timer,Définir le compte à rebours du jeu
Settings,Réglages
Share your team code to allow other players to join,Partagez le code de votre équipe pour permettre aux autres joueurs de rejoindre
Shared Files,Fichiers partagés
Sheep,Mouton
Show MVP,Afficher MVP
Since Score,Depuis le score
Single Box,Single Box
Skill Progress,Progression des compétences
Source Code,Code source
Source Code Archive,Archive de code source
Source Code Market,Marché du code source
Special Thanks,Remerciement spécial
Start a New Team,Commencer une nouvelle équipe
Start the Game,Commencer le jeu
start with 0 points,commencer avec 0 points
Starting Money,Argent de départ
Static Flag,Drapeau statique
Static Token,Jeton statique
Statistics,Statistiques
stop on & after,s'arrêter sur et après
Stop the Game,Arrêter le jeu
Stop the game after timer ends,Arrêtez le jeu après la fin du temps
Story,Récit
Story Mode,Mode histoire
Submit,Soumettre
Submit a Bug,Soumettre un bogue
Submit a Flag,Soumettre un drapeau
Submit Bribe,Soumettre un pot-de-vin
Submit Bribes,Soumettre des pots de vin
Submit Flag,Soumettre un drapeau
SUCCESS,SUCCÈS
Success!,Succès!
Successful,Réussi
Successful Captures,Captures réussies
Successful Registration,Inscription réussie
Successfully created a new account for,Création avec succès d'un nouveau compte pour
Summary,Résumé
Supports,Les soutiens
Switch Level,Niveau de commutation
System Type,Type de système
Take,Prendre
Take Hint,Prendre indice
Taken,Pris
Target,Cible
Target Handle,Poignée cible
Target Management,Gestion de la cible
team,équipe
Team,Équipe
Team Avatar,Équipe avatar
Team Code,Code d'équipe
Team File Share,Partage de fichiers d'équipe
Team Information,Informations sur l'équipe
Team Motto,Devise de l'équipe
Team Name,Nom de l'équipe
Team PasteBin,Équipe PasteBin
Team Play,Jeu d'équipe
Team Shares,Actions d'équipe
Team Sharing,Partage d'équipe
Teams,Les équipes
Test Flag,Drapeau d'essai
Text Share,Partage de texte
The black market is open and you know a guy. Download a target's source code or S.W.A.T. other players by bribing the (in-game) police.,Le marché noir est ouvert et vous connaissez un gars. Téléchargez le code source d'une cible ou S.W.A.T. autres joueurs en corrompant la police (dans le jeu).
The cost to take the hint.  Can be >= 0.,Le coût de prendre l'allusion. Peut être> = 0.
The deduction is,La déduction est
"The only other possibility is that I messed up some of the code, and that doesn't seem very likely.","La seule autre possibilité est que j'ai gâché une partie du code, et cela ne semble pas très probable."
