Corporation,निगम
Corporation box belongs too?,निगम बॉक्स भी है?
Corporation Name,निगम का नाम
Corporations,निगमों
Cost,लागत
Cost to open this level and see flags,इस स्तर को खोलने और झंडे को देखने की लागत
Cracked by,द्वारा क्रैक किया गया
Create,सर्जन करना
Create Box,बॉक्स बनाएँ
Create Category,श्रेणी बनाएँ
Create Corporation,निगम बनाएं
Create Datetime Flag,डेटाइम फ्लैग बनाएं
Create File Flag,फ़ाइल ध्वज बनाएँ
Create Flag,ध्वज बनाएँ
Create Game Level,गेम लेवल बनाएं
Create Hint,संकेत बनाएँ
Create Message,संदेश बनायें
Create Multiple Choice Flag,एकाधिक विकल्प ध्वज बनाएँ
Create New Paste,नया पेस्ट बनाएं
Create Notification,अधिसूचना बनाएं
Create Regex Flag,Regex Flag बनाएँ
Create Static Flag,स्टेटिक फ्लैग बनाएं
Create Team,टीम बनाएं
Created,बनाया था
Current algorithm,वर्तमान एल्गोरिथ्म
Current Bank Account Password,वर्तमान बैंक खाता पासवर्ड
Current Bank Password,वर्तमान बैंक पासवर्ड
Current Level,मौजूदा स्तर
Current Level,मौजूदा स्तर
CyberChef,CyberChef
Data Points,डेटा अंक
Date,दिनांक
Datetime Flag,आजीवन ध्वज
Datetime Token,डेटाइम टोकन
DEBUG,डीबग
Decline,पतन
Decline Bribe?,रिश्वत में गिरावट?
Decline this bribe?,इस रिश्वत को अस्वीकार करें?
Declined,इंकार कर दिया
Decrease All Captures,सभी कैद घटाएं
Decrease flag reward by this percent per capture.,प्रति कैप्चर इस प्रतिशत के हिसाब से झंडे का इनाम घटाएं।
Decrease flag until it reaches this minimum value.,इस न्यूनतम मूल्य तक पहुंचने तक ध्वज को घटाएं।
Decrease Future Captures,फ्यूचर कैप्चर में कमी
Decreases the flag value for future captures - this method rewards speed of capture.,भविष्य के कैप्चर के लिए ध्वज के मूल्य को घटाता है - यह विधि कैप्चर की गति को पुरस्कृत करती है।
Decreases the flag value for past and future team captures - this method rewards difficulty.,अतीत और भविष्य की टीम के लिए ध्वज का मूल्य कम हो जाता है - यह विधि कठिनाई को पुरस्कृत करती है।
deduct on & after,पर और बाद में कटौती
defaults to,के लिए चूक
Delete,हटाना
Delete Box,बॉक्स को हटा दें
Delete Category,श्रेणी हटाएँ
Delete Corporation,निगम को हटाओ
Delete File Upload,फ़ाइल अपलोड हटाएं
Delete Flag,ध्वज हटाएं
Delete Game Level,गेम स्तर हटाएं
Delete Hint,संकेत हटाएं
Delete IP Address,IP एड्रेस डिलीट करें
Delete Player,प्लेयर हटाएँ
Delete Source Code,स्रोत कोड हटाएं
Delete Team,टीम हटाएं
Delete User,उपभोक्ता मिटायें
Dependent Flag,आश्रित ध्वज
Description,विवरण
DESCRIPTION,विवरण
Details,विवरण
Difficulty,कठिनाई
Difficulty Rating,रेटिंग में कठिनाई
Disable,अक्षम
Disabling this option will skip the storyline and give the player an instant capture message.,इस विकल्प को अक्षम करने से कहानी लाइन को छोड़ दिया जाएगा और खिलाड़ी को एक त्वरित कैप्चर संदेश दिया जाएगा।
Display Hints Taken,संकेत प्रदर्शित किए गए
Do not delete or modify community flags unless instructed. Do not attack other players unless outlined in the game goals.,निर्देश दिए जाने तक सामुदायिक झंडे हटाएं या संशोधित न करें जब तक खेल के लक्ष्यों में उल्लिखित अन्य खिलाड़ियों पर हमला न करें।
Download,डाउनलोड
Download File,डाउनलोड फाइल
Download the command line botnet monitor,कमांड लाइन बॉटनेट मॉनिटर डाउनलोड करें
Dynamic Decay Type,गतिशील क्षय प्रकार
Dynamic Scoring,गतिशील स्कोरिंग
Each flag has a submit.  The player will choose the flag they intend to capture.,प्रत्येक ध्वज में एक जमा है। खिलाड़ी उस झंडे का चयन करेगा जिसे वे पकड़ने का इरादा रखते हैं।
"Each player will target challenges of varying difficulty and sophistication, attempting to collect flags and win glory.  Good luck!","प्रत्येक खिलाड़ी अलग-अलग कठिनाई और परिष्कार की चुनौतियों को लक्षित करेगा, झंडे इकट्ठा करने और महिमा जीतने का प्रयास करेगा। सौभाग्य!"
Edit,संपादित करें
Edit Access,पहुंच संपादित करें
Edit Account,खाता संपादित करें
Edit Box,बॉक्स को संपादित करें
Edit Category,श्रेणी संपादित करें
Edit Corporation,निगम संपादित करें
Edit Flag,झंडा संपादित करें
Edit Flag,झंडा संपादित करें
Edit Game Level,गेम स्तर संपादित करें
Edit Hint,संकेत संपादित करें
Edit Level,स्तर संपादित करें
Edit Market Item,मार्केट आइटम संपादित करें
Edit Player,प्लेयर संपादित करें
Edit Team,टीम को संपादित करें
Edit User,यूजर को संपादित करो
Email,ईमेल
EMPTY,खाली
Enable,सक्षम करें
"Enabling this feature will allow players to create their own teams during registration.  If this option is disabled, the admin must create teams for players to join.","इस सुविधा को सक्षम करने से खिलाड़ी पंजीकरण के दौरान अपनी टीम बना सकेंगे। यदि यह विकल्प अक्षम है, तो व्यवस्थापक को शामिल होने के लिए खिलाड़ियों के लिए टीम बनाना होगा।"
Enabling this feature will allow players to share code (pastebin) and files in-game.  Disabling this feature will remove these options from the Tools Menu.,इस सुविधा को सक्षम करने से खिलाड़ियों को गेम में कोड (पास्टबिन) और फाइलें साझा करने की सुविधा मिलेगी। इस सुविधा को अक्षम करने से ये विकल्प टूल मेनू से निकल जाएंगे।
"Enabling this feature will allow teams to purchase upgrades, such as the Federal Reserve, Source Code Market, or SWAT.","इस सुविधा को सक्षम करने से टीमों को उन्नयन खरीदने की अनुमति मिलेगी, जैसे कि फेडरल रिजर्व, सोर्स कोड मार्केट या स्वाट।"
"Enabling this feature will allow the game to display flag or box capture messages that may be added. By default, the game follows the story line of Morris, an employer that assigns missions.","इस फ़ीचर को सक्षम करने से गेम फ्लैग या बॉक्स कैप्चर संदेशों को प्रदर्शित कर सकता है जो जोड़े जा सकते हैं। डिफ़ॉल्ट रूप से, गेम मॉरिस की कहानी का अनुसरण करता है, एक नियोक्ता जो मिशन प्रदान करता है।"
"Enabling this feature will apply a penalty for incorrect capture attempts.  The penalty is an instant deduction from the score, not a decrease in the flag value.","इस सुविधा को सक्षम करने से गलत कैप्चर प्रयासों के लिए जुर्माना लागू होगा। जुर्माना स्कोर से एक त्वरित कटौती है, न कि फ्लैग वैल्यू में कमी।"
"Enabling this feature will decrease the reward for a flag based on the number of captures.  If this option is disabled, the flag value remains consistent as other players capture it.","इस सुविधा को सक्षम करने से कैप्चर की संख्या के आधार पर एक ध्वज के लिए इनाम में कमी आएगी। यदि यह विकल्प अक्षम है, तो ध्वज मूल्य सुसंगत रहता है क्योंकि अन्य खिलाड़ी इसे कैप्चर करते हैं।"
Enabling this feature will display the number of hints taken on the scoreboard by a team or player.  Useful when hints are free.  A lower hint count is used for sorting when scores or flags are equal.  Disabling this option will remove the hint count from the scoreboard.,इस सुविधा को सक्षम करने से टीम या खिलाड़ी द्वारा स्कोरबोर्ड पर लिए गए संकेतों की संख्या प्रदर्शित होगी। जब संकेत मुक्त होते हैं तब उपयोगी होता है। जब स्कोर या झंडे समान होते हैं तो छंटनी के लिए एक कम संकेत गणना का उपयोग किया जाता है। इस विकल्प को अक्षम करने से स्कोरबोर्ड से संकेत की संख्या निकाल दी जाएगी।
"Enabling this feature will display the player MVP scoreboard.  Any player that has contributed points to the team will be displayed.  If this option is disabled, the MVP Scoreboard will be hidden.","इस सुविधा को सक्षम करने से खिलाड़ी एमवीपी स्कोरबोर्ड प्रदर्शित होगा। कोई भी खिलाड़ी जिसने टीम में अंक का योगदान दिया है, प्रदर्शित किया जाएगा। यदि यह विकल्प अक्षम है, तो MVP स्कोरबोर्ड छिपाया जाएगा।"
Enabling this feature will require players to provide a valid registration token in order to create a new account.  Registration tokens are created in the admin interface.,इस सुविधा को सक्षम करने के लिए खिलाड़ियों को एक नया खाता बनाने के लिए एक वैध पंजीकरण टोकन प्रदान करना होगा। पंजीकरण टोकन व्यवस्थापक इंटरफ़ेस में बनाए गए हैं।
Enabling this feature will require players to provide an email address in order to create a new account.,इस सुविधा को सक्षम करने के लिए खिलाड़ियों को एक नया खाता बनाने के लिए एक ईमेल पता प्रदान करना होगा।
Enabling this feature will send flag and level unlock notifications to all players in the game.  Disabling this option will limit those notifications to team members.,इस सुविधा को सक्षम करने से खेल में सभी खिलाड़ियों को ध्वज और स्तर अनलॉक सूचनाएँ मिलेंगी। इस विकल्प को अक्षम करने से उन सूचनाओं को टीम के सदस्यों तक सीमित कर दिया जाएगा।
"Enabling this feature will set the game and scoreboard up for team competitive play.  If this option is disabled, the game is set up for individual competitive play.","इस सुविधा को सक्षम करने से टीम प्रतिस्पर्धी खेल के लिए गेम और स्कोरबोर्ड स्थापित करेगी। यदि यह विकल्प अक्षम है, तो गेम को व्यक्तिगत प्रतिस्पर्धात्मक खेल के लिए सेट किया गया है।"
"Enabling this feature will set the game to use a money based scoring system.  If this option is disabled, the game uses a points based scoring system.","इस सुविधा को सक्षम करने से पैसे आधारित स्कोरिंग प्रणाली का उपयोग करने के लिए गेम सेट हो जाएगा। यदि यह विकल्प अक्षम है, तो खेल अंक आधारित स्कोरिंग प्रणाली का उपयोग करता है।"
"Enabling this option will set the token to be case sensitive.  If this option is disabled, the answer token is case-insensitive.","इस विकल्प को सक्षम करने से टोकन संवेदनशील हो जाएगा। यदि यह विकल्प अक्षम है, तो टोकन केस-असंवेदनशील है।"
"Enabling this option will set the token to be case senstive.  If this option is disabled, the answer token is case-insenstive.","इस विकल्प को सक्षम करने से टोकन सेट होने की स्थिति में है। यदि यह विकल्प अक्षम है, तो उत्तर टोकन के मामले में असंवेदनशील है।"
Enabling this setting activates the botnet features.  Teams can run their bot executables on boxes they pwn and are paid for each bot over time.,इस सेटिंग को सक्षम करना बॉटनेट सुविधाओं को सक्रिय करता है। टीमें अपने बॉट के निष्पादनयोग्य को उन बॉक्सों पर चला सकती हैं जिन्हें वे समय पर प्रत्येक बॉट के लिए भुगतान करते हैं।
END SECURE COMMUNIQUE,END सुरक्षित संचार
Enter a complex password of,का एक जटिल पासवर्ड दर्ज करें
Enter a Matching Flag,एक मिलान ध्वज दर्ज करें
Enter Choice,च्वाइस दर्ज करें
Enter the same password as before,पहले जैसा ही पासवर्ड डालें
ERROR,त्रुटि
Expire,समय सीमा समाप्त
Export Game Objects,खेल वस्तुओं का निर्यात करें
Export of gameplay settings does not include the entire server and database configuration.,गेमप्ले सेटिंग्स के निर्यात में संपूर्ण सर्वर और डेटाबेस कॉन्फ़िगरेशन शामिल नहीं है।
Export XML,XML निर्यात करें
Export XML,XML निर्यात करें
Failed Attempts,असफल प्रयास
Failed Logins,विफल लॉगिन
Failure has a cost. Be careful as penalties are applied when incorrect answers are submitted.,असफलता की एक कीमत होती है। जब गलत उत्तर प्रस्तुत किए जाते हैं तो दंड लागू किया जाए।
Federal Reserve,फेडरल रिजर्व
Federal Reserve Bank,फ़ेडरल रिज़र्व बैंक
File,फ़ाइल
File Description,फाइल विवरण
File Flag,फ़ाइल ध्वज
File Name,फ़ाइल का नाम
File Share,फाइल साझाकरण
File Sharing,फ़ाइल साझा करना
File Size,फाइल का आकार
First Login,पहले लॉगिन करें
Flag,झंडा
Flag Capture,फ्लैग कैप्चर
Flag Decrease Value,ध्वज का मूल्य घटाएँ
Flag Details,ध्वज विवरण
Flag File,ध्वज फ़ाइल
Flag Hints,झंडे का संकेत
Flag Minimum Value,ध्वज न्यूनतम मूल्य
Flag Name,ध्वज का नाम
Flag Penalty,ध्वज दंड
Flag Penalty % Cost,ध्वज दंड% लागत
Flag Penalty Cost,ध्वज दंड लागत
Flag Penalty Start,ध्वज दंड प्रारंभ
Flag Penalty Stop,ध्वज दंड रोक
Flag Submission Type,ध्वज प्रस्तुत करने का प्रकार
Flag Type,ध्वज प्रकार
Flags,झंडे
Flags / Boxes / Corp.,झंडे / बक्से / कॉर्प
Flags Captured,झंडे पकड़े गए
Flags on,पर झंडे
for,के लिये
Forbidden,मना किया हुआ
Game,खेल
Game Control,खेल नियंत्रण
Game Information,खेल की जानकारी
Game Level,खेल का स्तर
Game Levels,खेल का स्तर
Game Management,खेल प्रबंधन
Game Materials,खेल सामग्री
Game Metrics,गेम मेट्रिक्स
Game Name,खेल का नाम
Game Progress,खेल प्रगति
Garbage File,कचरा फ़ाइल
Get help with,की सहायता लें
Get your registration token from reception,रिसेप्शन से अपना पंजीकरण टोकन प्राप्त करें
Glitch in the Matrix,मैट्रिक्स में गड़बड़
Global Notifications,वैश्विक सूचनाएं
Handle,संभालना
Hidden,छिपा हुआ
Hide scoreboard during countdown,उलटी गिनती के दौरान स्कोरबोर्ड छुपाएं
Hint,संकेत
Hint not yet taken,संकेत अभी तक नहीं लिया गया है
Hint Taken,संकेत लिया
Hints,संकेत
Hints on,पर संकेत देता है
Hints Taken,संकेत लिया
History,इतिहास
Home,होम
How should the next level unlock?,अगले स्तर को कैसे अनलॉक करना चाहिए?
I accept the,मैं स्वीकार करता हूं
"If the flag selection is left empty, the hint will be considered a Box Hint.","यदि ध्वज चयन खाली छोड़ दिया जाता है, तो संकेत को बॉक्स संकेत माना जाएगा।"
"If this option is disabled, there is no cost for submitting incorrect flags.","यदि यह विकल्प अक्षम है, तो गलत झंडे जमा करने की कोई कीमत नहीं है।"
Import File,फ़ाइल आयात करें
Import XML,XML आयात करें
Import XML,XML आयात करें
In Progress,चालू
"In this case, the flag is a Date / Time string. This flag type will try to match on common datetime format variations and deal with differences like slashes, dashes, padding, 12hr, 24hr, etc.  It can handle a date, time, or a datetime.","इस स्थिति में, ध्वज दिनांक / समय स्ट्रिंग है। यह ध्वज प्रकार सामान्य डेटाटाइम प्रारूप विविधताओं पर मिलान करने और स्लैश, डैश, पेडिंग, 12hr, 210, आदि जैसे अंतरों से निपटने की कोशिश करेगा। यह एक तिथि, समय या डेटाइम को संभाल सकता है।"
"In this case, the flag is a multiple choice question where the selected option is the token.","इस मामले में, ध्वज एक बहुविकल्पीय प्रश्न है जहां चयनित विकल्प टोकन है।"
"In this case, the flag is a regular expression. The user must submit the a string which matches the pattern to capture the flag. Matches can be insensitive. Please be sure to test your regex, and ensure its not too broad.","इस मामले में, ध्वज एक नियमित अभिव्यक्ति है। उपयोगकर्ता को एक स्ट्रिंग सबमिट करनी होगी जो ध्वज को पकड़ने के लिए पैटर्न से मेल खाती है। मैच असंवेदनशील हो सकते हैं। कृपया अपने रेगेक्स का परीक्षण करना सुनिश्चित करें, और सुनिश्चित करें कि यह बहुत व्यापक नहीं है।"
"In this case, the flag is a static string. The user must submit the exact token to capture the flag.  Whitespace at the beginning and end are stripped.","इस स्थिति में, ध्वज एक स्थिर स्ट्रिंग है। ध्वज को पकड़ने के लिए उपयोगकर्ता को सटीक टोकन प्रस्तुत करना होगा। शुरुआत और अंत में व्हॉट्सएप छीन लिया जाता है।"
Include gameplay settings (such as those under ,गेमप्ले सेटिंग शामिल करें (जैसे कि नीचे वाले)
Income,आय
Incoming Transmission,इनकमिंग ट्रांसमिशन
Incorrect,ग़लत
Incorrect Penalty,गलत दंड
indicates use by another player,किसी अन्य खिलाड़ी द्वारा उपयोग का संकेत देता है
INFO,जानकारी
Information,जानकारी
Invalid CSRF Token,अमान्य CSRF टोकन
IP Address,आईपी ​​पता
IP Version,आईपी ​​संस्करण
It appears you're an unsophisticated script kiddie!,ऐसा प्रतीत होता है कि आप एक अपरिष्कृत स्क्रिप्ट किडी हैं!
"It can be visible to all visitors (public), to authenticated users (players), or only to administrators (admins).","यह सभी आगंतुकों (सार्वजनिक), प्रमाणित उपयोगकर्ताओं (खिलाड़ियों), या केवल प्रशासकों (प्रवेशकों) को दिखाई दे सकता है।"
"It looks like you typed a URL incorrectly, or were attempting to find something you ought not have access to.","ऐसा लगता है कि आपने गलत तरीके से URL टाइप किया है, या ऐसा कुछ खोजने की कोशिश कर रहे हैं जिसकी आपको एक्सेस नहीं है।"
"It's about the money and it's time to cash in on those skills!  This game is set up to use a banking system, so waste no time to build your fortune and buy what you need to win.","यह पैसे के बारे में है और यह उन कौशल को भुनाने का समय है! यह गेम एक बैंकिंग प्रणाली का उपयोग करने के लिए स्थापित किया गया है, इसलिए अपना भाग्य बनाने और जिसे आपको जीतने की ज़रूरत है उसे खरीदने के लिए समय बर्बाद न करें।"
Item Cost,मद लागत
Join Existing Team,मौजूदा टीम में शामिल हों
Known IP Addresses,ज्ञात आईपी पते
Last Ping,अंतिम पिंग
Learn,सीखना
Level,स्तर
Level Name,स्तर का नाम
Level Number,स्तर संख्या
Level to put box in?,बॉक्स में डालने के लिए स्तर?
Level Locked,स्तर बंद
Level Unlocked,स्तर खुला
Limit number of players that can be on any one team,किसी एक टीम पर हो सकने वाले खिलाड़ियों की सीमा
"Limits the number of attempts to capture a flag.  Once the limit is reached, no further action can be taken on that flag.","एक ध्वज को पकड़ने के प्रयासों की संख्या को सीमित करता है। एक बार सीमा समाप्त हो जाने के बाद, उस झंडे पर कोई और कार्रवाई नहीं की जा सकती है।"
Linux,लिनक्स
Lock,ताला
Locked by,द्वारा लॉक किया गया
Login,लॉग इन करें
Login Password,लॉग इन पासवर्ड
Logout,लोग आउट
MacOS,मैक ओ एस
Mainframe Console,मेनफ्रेम कंसोल
Manage Black Market,ब्लैक मार्केट का प्रबंधन करें
Manage Categories,श्रेणी व्यवस्थित करें
Managed,प्रबंधित
Market Objects,बाज़ार की वस्तुएँ
Max,मैक्स
Max Flag Attempts,अधिकतम ध्वज प्रयास
Max PasteBin Size,अधिकतम पेस्टबिन आकार
Max Team Size,अधिकतम टीम का आकार
Maximum Flag Attempts,अधिकतम ध्वज प्रयास
Maximum Penalty,अधिकतम जुर्माना
Maximum Penalty is determined as,अधिकतम जुर्माना के रूप में निर्धारित किया जाता है
Min user password length,न्यूनतम उपयोगकर्ता पासवर्ड लंबाई
Minimum User Password Length,न्यूनतम उपयोगकर्ता पासवर्ड लंबाई
Mission Progress,मिशन प्रगति
Missions,मिशनों
Modifies the way flag submission are made.,जिस तरह से झंडे को प्रस्तुत किया जाता है उसे संशोधित करता है।
Money,पैसे
money,पैसे
Motto,सिद्धांत
Multiple Choice,बहुविकल्पी
Multiple Choice Flag,एकाधिक विकल्प ध्वज
Must be unique,अनोखा होना चाहिए
MVP,एमवीपी
MVP - List Top N Payers,एमवीपी - सूची शीर्ष एन भुगतानकर्ता
MVP List Top,MVP सूची शीर्ष
MVP Scoreboard,एमवीपी स्कोरबोर्ड
MVP Scoreboard,एमवीपी स्कोरबोर्ड
Name,नाम
Never,कभी नहीँ
New Bank Account Password,नया बैंक खाता पासवर्ड
New Bank Password,नया बैंक पासवर्ड
New Box,नया बॉक्स
New Category,नई श्रेणी
New Corporation,नया निगम
New Flag,नया झंडा
New Game Level,नया खेल स्तर
New IP Address,नया आईपी पता
New Password,नया पासवर्ड
New Team,नई टीम
New Team Member,नई टीम के सदस्य
New Team Name,नई टीम का नाम
No,नहीं
No Avatar,कोई अवतार नहीं
No Boxes,कोई बॉक्स नहीं
No boxes in this corporation yet,इस निगम में अभी तक कोई बॉक्स नहीं है
No boxes on this level yet,इस स्तर पर अभी तक कोई बॉक्स नहीं
No Bribes in Progress,प्रगति में कोई रिश्वत नहीं
No Completed Bribes,कोई पूरी नहीं हुई रिश्वत
No flags captured yet.,अभी तक कोई झंडा नहीं पकड़ा गया।
No flags on this box yet,इस बॉक्स पर अभी तक कोई ध्वज नहीं है
No further penalty thereafter.,उसके बाद कोई और जुर्माना नहीं।
No Lock,ताला रहित
No name,कोई नाम नहीं
No Pending Bribes,कोई लंबित रिश्वत नहीं
No sheep yet - check back later.,अभी तक कोई भेड़ नहीं - बाद में वापस जांचें।
No Source Code For Sale at This Time,इस समय बिक्री के लिए कोई स्रोत कोड नहीं
No Tokens in Database,डेटाबेस में कोई टोकन नहीं
No upgrades left.,कोई अपग्रेड नहीं बचा।
No Users,कोई उपयोगकर्ता नहीं
None,कोई नहीं
Noob Alert,नोब अलर्ट
"Not all options are accessible in the web configuration.  For more, see","वेब कॉन्फ़िगरेशन में सभी विकल्प सुलभ नहीं हैं। अधिक के लिए, देखें"
Note,ध्यान दें
Note: Files or documents for the challenge can be placed in the Game Materials.,नोट: चुनौती के लिए फाइलें या दस्तावेज खेल सामग्री में रखे जा सकते हैं।
Note: Files or documents for the challenge can be placed in the Game Materials.,नोट: चुनौती के लिए फाइलें या दस्तावेज खेल सामग्री में रखे जा सकते हैं।
NOTE: Max attempts and penalties will not be applied in Single Box mode.,नोट: अधिकतम प्रयास और दंड एकल बॉक्स मोड में लागू नहीं किए जाएंगे।
NOTE: This setting is ignored if the box flag submission type is set to Single Box.,"नोट: यदि बॉक्स फ़्लैग सबमिशन प्रकार एकल बॉक्स पर सेट है, तो इस सेटिंग को अनदेखा कर दिया जाता है।"
Notification Message,अधिसूचना संदेश
Notifications,सूचनाएं
Number of Bots,बॉट की संख्या
Number of Flags,झंडे की संख्या
Number of new Level,नए स्तर की संख्या
of Flag Value,ध्वज का मान
of the flag's value. It will start on the,ध्वज के मूल्य का। इस पर शुरू होगा
Old Password,पुराना पासवर्ड
One submission box for any flag.  Compares attempts against all flags in the box.,किसी भी झंडे के लिए एक सबमिशन बॉक्स। बॉक्स में सभी झंडे के खिलाफ प्रयासों की तुलना करता है।
only,केवल
Optional,ऐच्छिक
Or Choose Existing,या मौजूदा चुनें
Outcome,परिणाम
Outcome,परिणाम
Password,पारण शब्द
Password Cracked,पासवर्ड क्रैक किया गया
Password Cracking Leaderboard,पासवर्ड क्रैकिंग लीडरबोर्ड
Password Hash,पासवर्ड हैश
Password Security,पासवर्ड सुरक्षा
Password Upgrade Cost,पासवर्ड अपग्रेड कॉस्ट
Passwords Cracked,पासवर्ड क्रैक किया गया
Paste Name,नाम पेस्ट करें
Paste Text Here,यहां टेक्स्ट पेस्ट करें
PasteBin,pastebin
Pastebin Character Limit,पास्टबिन चरित्र की सीमा
Pause Registration,पंजीकरण रोकें
Set Countdown,उलटी गिनती सेट करें
