Create Hint,إنشاء تلميح
Create Message,إنشاء رسالة
Create Multiple Choice Flag,إنشاء علم الاختيار من متعدد
Create New Paste,إنشاء لصق جديد
Create Notification,إنشاء إعلام
Create Regex Flag,إنشاء علم Regex
Create Static Flag,إنشاء علم ثابت
Create Team,إنشاء فريق
Created,خلقت
Current algorithm,الخوارزمية الحالية
Current Bank Account Password,كلمة مرور الحساب البنكي الحالي
Current Bank Password,كلمة مرور البنك الحالية
Current Level,المستوى الحالي
Current Level,المستوى الحالي
CyberChef,CyberChef
Data Points,نقاط البيانات
Date,تاريخ
Datetime Flag,علم التاريخ
Datetime Token,رمز تاريخ
DEBUG,DEBUG
Decline,انخفاض
Decline Bribe?,رفض الرشوة؟
Decline this bribe?,رفض هذه الرشوة؟
Declined,رفض
Decrease All Captures,تقليل جميع يلتقط
Decrease flag reward by this percent per capture.,خفض مكافأة العلم بنسبة هذا في المئة لكل لقطة.
Decrease flag until it reaches this minimum value.,إنقاص العلامة حتى تصل إلى هذه القيمة الدنيا.
Decrease Future Captures,تقليل التقاط المستقبل
Decreases the flag value for future captures - this method rewards speed of capture.,يقلل من قيمة العلامة للالتقاطات المستقبلية - هذه الطريقة تكافئ سرعة الالتقاط.
Decreases the flag value for past and future team captures - this method rewards difficulty.,يقلل من قيمة العلامة لالتقاطات الفريق في الماضي والمستقبل - هذه الطريقة تكافئ الصعوبة.
deduct on & after,خصم على & بعد
defaults to,التخلف عن
Delete,حذف
Delete Box,حذف مربع
Delete Category,حذف الفئة
Delete Corporation,حذف شركة
Delete File Upload,حذف ملف تحميل
Delete Flag,حذف العلم
Delete Game Level,حذف مستوى اللعبة
Delete Hint,حذف تلميح
Delete IP Address,حذف عنوان IP
Delete Player,حذف المشغل
Delete Source Code,حذف شفرة المصدر
Delete Team,حذف الفريق
Delete User,مسح المستخدم
Dependent Flag,العلم المعال
Description,وصف
DESCRIPTION,وصف
Details,تفاصيل
Difficulty,صعوبة
Difficulty Rating,تقييم الصعوبة
Disable,تعطيل
Disabling this option will skip the storyline and give the player an instant capture message.,سيؤدي تعطيل هذا الخيار إلى تخطي سطر القصة وإعطاء اللاعب رسالة التقاط فورية.
Display Hints Taken,عرض تلميحات اتخذت
Do not delete or modify community flags unless instructed. Do not attack other players unless outlined in the game goals.,لا تحذف أو تعدل أعلام المجتمع ما لم يتم توجيهك. لا تهاجم اللاعبين الآخرين إلا في الأهداف المحددة في اللعبة.
Download,تحميل
Download File,تحميل الملف
Download the command line botnet monitor,قم بتنزيل شاشة الروبوتات الموجودة بسطر الأوامر
Dynamic Decay Type,نوع الاضمحلال الديناميكي
Dynamic Scoring,التسجيل الديناميكي
Each flag has a submit.  The player will choose the flag they intend to capture.,كل العلم لديه تقديم. سيختار اللاعب العلم الذي يعتزم التقاطه.
"Each player will target challenges of varying difficulty and sophistication, attempting to collect flags and win glory.  Good luck!",سيستهدف كل لاعب تحديات متفاوتة الصعوبة والتطور ، في محاولة لجمع الأعلام والفوز بالمجد. حظا طيبا وفقك الله!
Edit,تصحيح
Edit Access,تحرير الوصول
Edit Account,تحرير الحساب
Edit Box,تحرير مربع
Edit Category,تحرير الفئة
Edit Corporation,تحرير شركة
Edit Flag,تحرير العلم
Edit Flag,تحرير العلم
Edit Game Level,تحرير مستوى اللعبة
Edit Hint,تحرير تلميح
Edit Level,تحرير المستوى
Edit Market Item,تحرير عنصر السوق
Edit Player,تحرير لاعب
Edit Team,تحرير الفريق
Edit User,تحرير العضو
Email,البريد الإلكتروني
EMPTY,فارغة
Enable,مكن
"Enabling this feature will allow players to create their own teams during registration.  If this option is disabled, the admin must create teams for players to join.",يتيح تمكين هذه الميزة للاعبين إنشاء فرقهم الخاصة أثناء التسجيل. إذا تم تعطيل هذا الخيار ، يجب على المشرف إنشاء فرق للاعبين للانضمام إليها.
Enabling this feature will allow players to share code (pastebin) and files in-game.  Disabling this feature will remove these options from the Tools Menu.,سيسمح تمكين هذه الميزة للاعبين بمشاركة الكود (pastebin) والملفات الموجودة في اللعبة. سيؤدي تعطيل هذه الميزة إلى إزالة هذه الخيارات من قائمة الأدوات.
"Enabling this feature will allow teams to purchase upgrades, such as the Federal Reserve, Source Code Market, or SWAT.",يتيح تمكين هذه الميزة للفرق شراء ترقيات ، مثل Federal Reserve أو Source Code Market أو SWAT.
"Enabling this feature will allow the game to display flag or box capture messages that may be added. By default, the game follows the story line of Morris, an employer that assigns missions.",سيتيح تمكين هذه الميزة للعبة عرض رسائل التقاط علامة أو مربعة يمكن إضافتها. تبعًا للإعدادات الافتراضية ، تتبع اللعبة قصة Morris ، صاحب العمل الذي يقوم بتعيين المهام.
"Enabling this feature will apply a penalty for incorrect capture attempts.  The penalty is an instant deduction from the score, not a decrease in the flag value.",سيؤدي تمكين هذه الميزة إلى فرض عقوبة على محاولات الالتقاط غير الصحيحة. العقوبة هي خصم فوري من النتيجة ، وليس انخفاضًا في قيمة العلم.
"Enabling this feature will decrease the reward for a flag based on the number of captures.  If this option is disabled, the flag value remains consistent as other players capture it.",سيؤدي تمكين هذه الميزة إلى تقليل مكافأة العلامة بناءً على عدد مرات الالتقاط. إذا تم تعطيل هذا الخيار ، فستبقى قيمة العلامة متسقة مع قيام اللاعبين الآخرين بالتقاطها.
Enabling this feature will display the number of hints taken on the scoreboard by a team or player.  Useful when hints are free.  A lower hint count is used for sorting when scores or flags are equal.  Disabling this option will remove the hint count from the scoreboard.,سيؤدي تمكين هذه الميزة إلى عرض عدد التلميحات التي تم التقاطها على لوحة النتائج بواسطة فريق أو لاعب. مفيدة عندما تلميحات مجانية. يتم استخدام عدد تلميحات أقل للفرز عندما تكون النقاط أو العلامات متساوية. سيؤدي تعطيل هذا الخيار إلى إزالة عدد التلميحات من لوحة النتائج.
"Enabling this feature will display the player MVP scoreboard.  Any player that has contributed points to the team will be displayed.  If this option is disabled, the MVP Scoreboard will be hidden.",سيؤدي تمكين هذه الميزة إلى عرض لوحة نتائج لاعب MVP. سيتم عرض أي لاعب ساهم في النقاط للفريق. إذا تم تعطيل هذا الخيار ، فسيتم إخفاء لوحة MVP.
Enabling this feature will require players to provide a valid registration token in order to create a new account.  Registration tokens are created in the admin interface.,يتطلب تمكين هذه الميزة من اللاعبين تقديم رمز تسجيل صالح من أجل إنشاء حساب جديد. يتم إنشاء الرموز التسجيل في واجهة المسؤول.
Enabling this feature will require players to provide an email address in order to create a new account.,يتطلب تمكين هذه الميزة من اللاعبين تقديم عنوان بريد إلكتروني لإنشاء حساب جديد.
Enabling this feature will send flag and level unlock notifications to all players in the game.  Disabling this option will limit those notifications to team members.,سيؤدي تمكين هذه الميزة إلى إرسال إشعارات إلغاء قفل العلم والمستوى لجميع اللاعبين في اللعبة. سيؤدي تعطيل هذا الخيار إلى قصر هذه الإشعارات على أعضاء الفريق.
"Enabling this feature will set the game and scoreboard up for team competitive play.  If this option is disabled, the game is set up for individual competitive play.",سيؤدي تمكين هذه الميزة إلى إعداد اللعبة ولوحة النتائج للعب الجماعي. إذا تم تعطيل هذا الخيار ، يتم إعداد اللعبة للعب التنافسي الفردي.
"Enabling this feature will set the game to use a money based scoring system.  If this option is disabled, the game uses a points based scoring system.",سيؤدي تمكين هذه الميزة إلى ضبط اللعبة على استخدام نظام تسجيل الأموال. إذا تم تعطيل هذا الخيار ، تستخدم اللعبة نظام تسجيل النقاط.
"Enabling this option will set the token to be case sensitive.  If this option is disabled, the answer token is case-insensitive.",سيؤدي تمكين هذا الخيار إلى تعيين الرمز المميز ليكون حساسًا لحالة الأحرف. إذا تم تعطيل هذا الخيار ، فإن الرمز المميز للإجابة غير حساس لحالة الأحرف.
"Enabling this option will set the token to be case senstive.  If this option is disabled, the answer token is case-insenstive.",سيؤدي تمكين هذا الخيار إلى تعيين الرمز المميز ليكون case senstive. إذا تم تعطيل هذا الخيار ، فإن الرمز المميز للإجابة يكون غير متحفظ لحالة الأحرف.
Enabling this setting activates the botnet features.  Teams can run their bot executables on boxes they pwn and are paid for each bot over time.,تمكين هذا الإعداد ينشط ميزات الروبوتات. يمكن للفرق تشغيل الملفات التنفيذية الخاصة بالبوتات على الصناديق التي يدفعونها ويتم دفعها مقابل كل بوت مع مرور الوقت.
END SECURE COMMUNIQUE,نهاية الاتصال الآمن
Enter a complex password of,أدخل كلمة مرور معقدة من
Enter a Matching Flag,أدخل علم المطابقة
Enter Choice,أدخل الاختيار
Enter the same password as before,أدخل نفس كلمة المرور كما كان من قبل
ERROR,خطأ
Expire,تنقضي
Export Game Objects,كائنات لعبة التصدير
Export of gameplay settings does not include the entire server and database configuration., لا يتضمن تصدير إعدادات اللعب تكوين الخادم وقاعدة البيانات بالكامل.
Export XML,تصدير XML
Export XML,تصدير XML
Failed Attempts,محاولات فاشلة
Failed Logins,عمليات تسجيل الدخول الفاشلة
Failure has a cost. Be careful as penalties are applied when incorrect answers are submitted.,الفشل له تكلفة. كن حذرًا حيث يتم تطبيق العقوبات عند تقديم إجابات غير صحيحة.
Federal Reserve,الاحتياطي الفيدرالي
Federal Reserve Bank,البنك الإحتياطي الفيدرالي
File,ملف
File Description,وصف الملف
File Flag,ملف العلم
File Name,اسم الملف
File Share,ملف مشاركة
File Sharing,مشاركة الملفات
File Size,حجم الملف
First Login,تسجيل الدخول الأول
Flag,علم
Flag Capture,القبض على العلم
Flag Decrease Value,علم انخفاض القيمة
Flag Details,علم التفاصيل
Flag File,ملف العلم
Flag Hints,تلميحات العلم
Flag Minimum Value,علم القيمة الدنيا
Flag Name,اسم العلم
Flag Penalty,علم عقوبة
Flag Penalty % Cost,العلم عقوبة التكلفة ٪
Flag Penalty Cost,تكلفة عقوبة العلم
Flag Penalty Start,علم عقوبة البداية
Flag Penalty Stop,وقف عقوبة العلم
Flag Submission Type,علم تقديم نوع
Flag Type,نوع العلم
Flags,أعلام
Flags / Boxes / Corp.,أعلام / صناديق / شركة
Flags Captured,الأعلام الملتقطة
Flags on,أعلام على
for,إلى عن على
Forbidden,ممنوع
Game,لعبه
Game Control,لعبة التحكم
Game Information,معلومات اللعبة
Game Level,مستوى اللعبة
Game Levels,مستويات اللعبة
Game Management,إدارة اللعبة
Game Materials,مواد اللعبة
Game Metrics,مقاييس اللعبة
Game Name,اسم اللعبة
Game Progress,تقدم اللعبة
Garbage File,ملف القمامة
Get help with,الحصول على مساعدة مع
Get your registration token from reception,الحصول على رمز التسجيل الخاص بك من الاستقبال
Glitch in the Matrix,خلل في المصفوفة
Global Notifications,الإخطارات العالمية
Handle,مقبض
Hidden,مختفي
Hide scoreboard during countdown,إخفاء لوحة النتائج أثناء العد التنازلي
Hint,ملحوظة
Hint not yet taken,تلميح لم تتخذ بعد
Hint Taken,تلميح اتخذت
Hints,إشارة
Hints on,تلميحات على
Hints Taken,تلميحات اتخذت
History,التاريخ
Home,الصفحة الرئيسية
How should the next level unlock?,كيف ينبغي فتح المستوى التالي؟
I accept the,أنا أقبل ال
"If the flag selection is left empty, the hint will be considered a Box Hint.",إذا تم ترك تحديد العلامة فارغًا ، فسيتم اعتبار التلميح تلميحًا مربعًا.
"If this option is disabled, there is no cost for submitting incorrect flags.",إذا تم تعطيل هذا الخيار ، فلن تكون هناك تكلفة لإرسال علامات غير صحيحة.
Import File,استيراد ملف
Import XML,استيراد XML
Import XML,استيراد XML
In Progress,في تقدم
"In this case, the flag is a Date / Time string. This flag type will try to match on common datetime format variations and deal with differences like slashes, dashes, padding, 12hr, 24hr, etc.  It can handle a date, time, or a datetime.",في هذه الحالة ، تكون العلامة سلسلة تاريخ / وقت. سيحاول نوع العلامة هذا التطابق مع صيغ صيغ التاريخ والوقت الشائعة والتعامل مع الاختلافات مثل الشرط المائل ، الشرطات ، الحشو ، 12 ساعة ، 24 ساعة ، إلخ. يمكنه التعامل مع التاريخ أو الوقت أو التاريخ.
"In this case, the flag is a multiple choice question where the selected option is the token.",في هذه الحالة ، تكون العلامة مسألة اختيار من متعدد حيث يكون الخيار المحدد هو الرمز المميز.
"In this case, the flag is a regular expression. The user must submit the a string which matches the pattern to capture the flag. Matches can be insensitive. Please be sure to test your regex, and ensure its not too broad.",في هذه الحالة ، تكون العلامة تعبيرًا منتظمًا. يجب على المستخدم إرسال السلسلة التي تطابق النمط لالتقاط العلم. المباريات يمكن أن تكون غير حساسة. يرجى التأكد من اختبار regex الخاص بك ، والتأكد من أنها ليست واسعة للغاية.
"In this case, the flag is a static string. The user must submit the exact token to capture the flag.  Whitespace at the beginning and end are stripped.",في هذه الحالة ، تكون العلامة عبارة عن سلسلة ثابتة. يجب على المستخدم إرسال الرمز المميز لالتقاط العلامة. يتم تجريد مساحة بيضاء في البداية والنهاية.
Include gameplay settings (such as those under , تتضمن إعدادات اللعبة (مثل تلك الموجودة 
Income,الإيرادات
Incoming Transmission,انتقال الواردة
Incorrect,غير صحيح
Incorrect Penalty,عقوبة غير صحيحة
indicates use by another player,يشير إلى استخدام من قبل لاعب آخر
INFO,INFO
Information,معلومات
Invalid CSRF Token,رمز CSRF غير صالح
IP Address,عنوان IP
IP Version,نسخة IP
It appears you're an unsophisticated script kiddie!,يبدو أنك مخطوط غير متطور كيدي!
"It can be visible to all visitors (public), to authenticated users (players), or only to administrators (admins).",يمكن أن يكون مرئيًا لجميع الزوار (عامًا) أو للمستخدمين المصادق عليهم (اللاعبين) أو فقط للمسؤولين (المشرفين).
"It looks like you typed a URL incorrectly, or were attempting to find something you ought not have access to.",يبدو أنك كتبت عنوان URL بشكل غير صحيح ، أو كنت تحاول العثور على شيء لا يجب أن يكون لديك حق الوصول إليه.
"It's about the money and it's time to cash in on those skills!  This game is set up to use a banking system, so waste no time to build your fortune and buy what you need to win.",إنه يتعلق بالمال وحان الوقت للاستفادة من تلك المهارات! تم إعداد هذه اللعبة لاستخدام النظام المصرفي ، لذا لا تضيع الوقت لبناء ثروتك وشراء ما تحتاجه للفوز.
Item Cost,تكلفة البند
Join Existing Team,انضم إلى الفريق الحالي
Known IP Addresses,عناوين IP المعروفة
Last Ping,بينغ الماضي
Learn,تعلم
Level,مستوى
Level Name,اسم المستوى
Level Number,رقم المستوى
Level to put box in?,المستوى لوضع مربع في؟
Level Locked,المستوى مغلق
Level Unlocked,مستوى مفتوح
Limit number of players that can be on any one team,الحد من عدد اللاعبين الذين يمكن أن يكونوا في أي فريق واحد
"Limits the number of attempts to capture a flag.  Once the limit is reached, no further action can be taken on that flag.",يحد من عدد محاولات التقاط العلم. بمجرد الوصول إلى الحد ، لا يمكن اتخاذ أي إجراء آخر على هذا العلم.
Linux,لينكس
Lock,قفل
Locked by,مؤمن من قبل
Login,تسجيل الدخول
Login Password,كلمة سر الدخول
Logout,الخروج
MacOS,ماك
Mainframe Console,المركزية وحدة التحكم
Manage Black Market,إدارة السوق السوداء
Manage Categories,إدارة الفئات
Managed,مُدار
Market Objects,كائنات السوق
Max,ماكس
Max Flag Attempts,محاولات العلم ماكس
Max PasteBin Size,ماكس PasteBin الحجم
Max Team Size,ماكس فريق الحجم
Maximum Flag Attempts,محاولات العلم القصوى
Maximum Penalty,أقصى عقوبة
Maximum Penalty is determined as,يتم تحديد الحد الأقصى للعقوبة كما
Min user password length,طول كلمة مرور المستخدم دقيقة
Minimum User Password Length,الحد الأدنى لطول كلمة المرور للمستخدم
Mission Progress,تقدم المهمة
Missions,البعثات
Modifies the way flag submission are made.,يعدل طريقة تقديم العلم.
Money,مال
money,مال
Motto,شعار
Multiple Choice,متعدد الخيارات
Multiple Choice Flag,علم الاختيار من متعدد
Must be unique,يجب أن تكون فريدة من نوعها
MVP,MVP
MVP - List Top N Payers,MVP - قائمة كبار دافعي N
MVP List Top,قائمة MVP الأعلى
MVP Scoreboard,MVP لوحة النتائج
MVP Scoreboard,MVP لوحة النتائج
Name,اسم
Never,أبدا
New Bank Account Password,كلمة مرور حساب بنكي جديد
New Bank Password,كلمة مرور البنك الجديد
New Box,صندوق جديد
New Category,فئة جديدة
New Corporation,شركة جديدة
New Flag,العلم الجديد
New Game Level,لعبة جديدة المستوى
New IP Address,عنوان IP جديد
New Password,كلمة السر الجديدة
New Team,فريق جديد
New Team Member,عضو فريق جديد
New Team Name,اسم الفريق الجديد
No,لا
No Avatar,لا الرمزية
No Boxes,لا صناديق
No boxes in this corporation yet,لا صناديق في هذه الشركة بعد
No boxes on this level yet,لا صناديق على هذا المستوى بعد
No Bribes in Progress,لا رشاوى في التقدم
No Completed Bribes,لا الرشاوى المكتملة
No flags captured yet.,لم يتم التقاط أعلام بعد.
No flags on this box yet,لا توجد أعلام في هذا المربع حتى الآن
No further penalty thereafter.,لا عقوبة أخرى بعد ذلك.
No Lock,بدون قفل
No name,لا اسم
No Pending Bribes,لا في انتظار الرشاوى
No sheep yet - check back later.,لا غنم بعد - التحقق مرة أخرى في وقت لاحق.
No Source Code For Sale at This Time,لا شفرة المصدر للبيع في هذا الوقت
No Tokens in Database,لا الرموز في قاعدة البيانات
No upgrades left.,لا ترقيات اليسار.
No Users,لا مستخدمين
None,لا شيء
Noob Alert,مستجد تنبيه
"Not all options are accessible in the web configuration.  For more, see",لا يمكن الوصول إلى جميع الخيارات في تكوين الويب. للمزيد ، انظر
Note,ملحوظة
Note: Files or documents for the challenge can be placed in the Game Materials.,ملاحظة: يمكن وضع ملفات أو مستندات للتحدي في مواد اللعبة.
Note: Files or documents for the challenge can be placed in the Game Materials.,ملاحظة: يمكن وضع ملفات أو مستندات للتحدي في مواد اللعبة.
NOTE: Max attempts and penalties will not be applied in Single Box mode.,ملاحظة: لن يتم تطبيق أقصى المحاولات والعقوبات في وضع الصندوق المفرد.
NOTE: This setting is ignored if the box flag submission type is set to Single Box.,"ملاحظة: يتم تجاهل هذا الإعداد إذا تم تعيين نوع إرسال إشارة مربع إلى ""مربع مفرد""."
Notification Message,رسالة الإخطار
Notifications,إخطارات
Number of Bots,عدد السير
Number of Flags,عدد الأعلام
Number of new Level,عدد المستوى الجديد
of Flag Value,قيمة العلم
of the flag's value. It will start on the,من قيمة العلم. سيبدأ في
Old Password,كلمة المرور القديمة
One submission box for any flag.  Compares attempts against all flags in the box.,مربع تقديم واحد لأي علم. يقارن محاولات ضد جميع الأعلام في المربع.
only,فقط
Optional,اختياري
Or Choose Existing,أو اختر القائمة
Outcome,نتيجة
Outcome,نتيجة
Password,كلمه السر
Password Cracked,كلمة السر متصدع
Password Cracking Leaderboard,كلمة المرور تكسير المتصدرين
Password Hash,كلمة المرور تجزئة
Password Security,كلمة السر الأمن
Password Upgrade Cost,تكلفة ترقية كلمة المرور
Passwords Cracked,كلمات السر متصدع
Paste Name,اسم لصق
Paste Text Here,لصق النص هنا
PasteBin,باستبين
Pastebin Character Limit,Pastebin حرف الحد
Pause Registration,وقفة التسجيل
Set Countdown,ضبط العد التنازلي
Penalize the score by this percent of the flag value for each incorrect attempt (applied after dynamic scoring if enabled).,قم باختبار النتيجة بنسبة هذا النسبة المئوية من قيمة العلامة لكل محاولة غير صحيحة (يتم تطبيقها بعد التسجيل الديناميكي في حالة التمكين).
Pending,قيد الانتظار
Pending Bribes,في انتظار الرشاوى
per page,لكل صفحة
Plain Text,نص عادي
Play Story,تلعب قصة
player,لاعب
Player,لاعب
Player Alias,لاعب الاسم المستعار
Player Arrested!,القبض على لاعب!
Player Email,لاعب البريد الإلكتروني
Player Name,اسم اللاعب
"Player's bank account passwords are also available, allowing you to crack each other's passwords and steal the money.",تتوفر أيضًا كلمات مرور الحساب المصرفي للاعب ، مما يتيح لك كسر كلمات مرور بعضهم البعض وسرقة الأموال.
Players,لاعبين
Please do NOT enter your real bank account password.,الرجاء عدم إدخال كلمة مرور حسابك المصرفي الحقيقي.
points,نقاط
Points,نقاط
points,نقاط
Previous Bribes,الرشاوى السابقة
Price,السعر
Privacy Policy,الخصوصية
Private,نشر
Programming,برمجة
Provide the code used to join an existing team.  Visible to other team members on their home page.,قم بتوفير الكود المستخدم للانضمام إلى فريق حالي. مرئي لأعضاء الفريق الآخرين على صفحتهم الرئيسية.
Public,عامة
Public Team Creation,إنشاء فريق عام
Public Teams,فرق عامة
Purchase,شراء
Purchase Unlock,شراء فتح
Purchased,اشترى
Rank By,الترتيب حسب
Regex Flag,ريجكس العلم
Regex Pattern,ريجكس نمط
Register Account,تسجيل حساب
Registration,التسجيل
Registration Email,تسجيل البريد الإلكتروني
Registration Tokens,رموز التسجيل
Regular Expression,تعبير عادي
Remove,إزالة
Require Email,تتطلب البريد الإلكتروني
Reset Actions,إعادة ضبط الإجراءات
Reset Game,أعد اعداد اللعبة
Reset Game,أعد اعداد اللعبة
Reset player / team starting points / money,إعادة تعيين لاعب / فريق نقاط البداية / المال
Restrict players bank password to this length,قصر كلمة مرور بنك اللاعبين على هذا الطول
Restrict players user password to this length,تقييد كلمة مرور المستخدم اللاعبين على هذا الطول
Resume Registration,استئناف التسجيل
Resume Scoreboard,استئناف لوحة النتائج
Return to Edit,العودة إلى تحرير
Return to Missions,العودة إلى البعثات
Reward,مكافأة
Role,وظيفة
Rules of Engagement: Do not attack the game scoreboard platform.  Do not change the passwords of existing accounts in the network unless specified by a game objective.,قواعد الاشتباك: لا تهاجم منصة لوحة اللعبة. لا تقم بتغيير كلمات مرور الحسابات الموجودة في الشبكة إلا إذا حددها هدف اللعبة.
S.W.A.T,قوات التدخل السريع
Save,حفظ
Score,أحرز هدفا
Scoreboard,اللوحة
Scoreboard Rank By,ترتيب النتائج حسب
Scoreboard Visibility,رؤية اللوحة
Security Breach,خرق أمني
See All,اظهار الكل
Select a Theme,اختر سمة
Select Avatar,حدد الصورة الرمزية
Select New Avatar,حدد الصورة الرمزية الجديدة
Send,إرسال
Send a global notification to all players,إرسال إشعار عالمي لجميع اللاعبين
Set Countdown Timer,ضبط العد التنازلي الموقت
Set the game countdown timer,تعيين لعبة العد التنازلي الموقت
Settings,الإعدادات
Share your team code to allow other players to join,شارك رمز فريقك للسماح للاعبين الآخرين بالانضمام
Shared Files,الملفات المشتركة
Sheep,خروف
Show MVP,عرض MVP
Since Score,منذ النتيجة
Single Box,صندوق واحد
Skill Progress,تقدم المهارة
